0.5, 97803, 3643, 1.22635, 1.15016, 0.0761871, 0.002069, 0.00929692
0.6, 99508, 3678, 1.01275, 1.14569, -0.132942, 0.00192837, 0.0093375
0.7, 101764, 3686, 1.0245, 1.13904, -0.11454, 0.00154142, 0.00964308
0.8, 101766, 3687, 1.18167, 1.13904, 0.0426302, 0.00154292, 0.00953863
0.9, 101766, 3688, 1.30978, 1.13904, 0.170743, 0.00148671, 0.00969958
1, 101766, 3689, 0.995042, 1.13904, -0.144, 0.00147483, 0.00960537
1.25, 101766, 3690, 1.08068, 1.13904, -0.0583662, 0.00148138, 0.00957483
0.2, 32155, 3819, 1.20753, 0.875664, 0.33187, 0.00121287, 0.00310337
0.3, 57563, 4077, 1.1373, 1.09526, 0.0420425, 0.00186408, 0.00551871
0.4, 97631, 4243, 1.09753, 1.15011, -0.05258, 0.00221271, 0.00926062
0.5, 99453, 4289, 1.15368, 1.14557, 0.00810958, 0.00202762, 0.00939621
0.6, 100720, 4362, 0.977486, 1.14198, -0.164496, 0.00177154, 0.00951908
0.7, 101766, 4363, 1.06857, 1.13904, -0.0704717, 0.00148696, 0.00953563
0.8, 101766, 4364, 1.32024, 1.13904, 0.1812, 0.00151233, 0.00959871
0.9, 101766, 4365, 0.994083, 1.13904, -0.144959, 0.00148075, 0.00984621
1, 101766, 4366, 1.13415, 1.13904, -0.00489424, 0.00148308, 0.00954792
1.25, 101766, 4367, 1.11359, 1.13904, -0.025451, 0.00157537, 0.00953062
0.2, 31175, 4443, 1.1013, 0.876273, 0.225023, 0.00104025, 0.00310529
0.3, 55529, 4543, 1.09194, 1.11169, -0.0197472, 0.00151692, 0.00529858
0.4, 77084, 4580, 1.04704, 1.17447, -0.127429, 0.00154679, 0.00730654
0.5, 90819, 4616, 1.17893, 1.16365, 0.0152824, 0.00155212, 0.00847854
0.6, 93869, 4696, 1.08726, 1.15878, -0.0715153, 0.00164508, 0.00890308
0.7, 98066, 4752, 1.08692, 1.15001, -0.0630885, 0.00181067, 0.00914246
0.8, 99514, 4781, 1.21782, 1.14567, 0.0721418, 0.00162146, 0.00939875
0.9, 100724, 4853, 1.26095, 1.14198, 0.118969, 0.00180946, 0.00949896
1, 101766, 4854, 1.0806, 1.13904, -0.0584443, 0.00148779, 0.009539
1.25, 101766, 4855, 1.13273, 1.13904, -0.00631152, 0.00147804, 0.00949033
0.2, 50087, 4955, 1.12838, 1.07196, 0.0564232, 0.00141362, 0.00479375
0.3, 71555, 5120, 1.2803, 1.15967, 0.12063, 0.00203867, 0.00682133
0.4, 86192, 5161, 1.24546, 1.16695, 0.0785089, 0.00149763, 0.00808812
0.5, 90793, 5205, 1.28836, 1.16352, 0.124833, 0.00173946, 0.00847996
0.6, 93829, 5294, 1.20001, 1.15873, 0.0412821, 0.00181463, 0.00882629
0.7, 98065, 5351, 1.17645, 1.15, 0.0264494, 0.00176271, 0.00914258
0.8, 99514, 5380, 1.19636, 1.14567, 0.0506899, 0.00169162, 0.00945092
0.9, 100724, 5452, 1.15377, 1.14198, 0.011787, 0.00173396, 0.00950354
1, 101766, 5453, 1.02119, 1.13904, -0.117857, 0.00150554, 0.00949708
1.25, 101766, 5454, 1.06927, 1.13904, -0.0697739, 0.001477, 0.00948183
