0.6, 90798, 2059, 1.23713, 1.16371, 0.0734194, 0.00164404, 0.00864254
0.7, 96155, 2076, 1.14245, 1.1544, -0.0119524, 0.00193392, 0.00929858
0.8, 98025, 2139, 1.19669, 1.15001, 0.0466811, 0.00177063, 0.00945492
0.9, 99514, 2168, 1.22673, 1.14567, 0.0810519, 0.00167462, 0.010601
1, 100724, 2240, 1.06315, 1.14198, -0.0788265, 0.00196938, 0.0110532
1.25, 101766, 2241, 1.08164, 1.13904, -0.0574037, 0.002248, 0.0127614
0.2, 29862, 2348, 1.17634, 0.850433, 0.325911, 0.0105134, 0.0178344
0.3, 53281, 2493, 1.07591, 1.08374, -0.007835, 0.00747446, 0.0250925
0.4, 89070, 2636, 1.04998, 1.17378, -0.1238, 0.0034135, 0.012424
0.5, 99461, 2673, 1.16197, 1.14568, 0.0162855, 0.0026365, 0.029317
0.6, 100724, 2745, 1.15704, 1.14198, 0.0150563, 0.00185483, 0.00956529
0.7, 101766, 2746, 1.24256, 1.13904, 0.10352, 0.00148458, 0.00962975
0.8, 101766, 2747, 1.13862, 1.13904, -0.000423068, 0.00153592, 0.0108022
0.9, 101766, 2748, 1.15052, 1.13904, 0.0114749, 0.00159158, 0.009944
1, 101766, 2749, 1.15185, 1.13904, 0.0128129, 0.00156592, 0.00984054
1.25, 101766, 2750, 1.38879, 1.13904, 0.249744, 0.00154317, 0.00966817
0.2, 18273, 2786, 1.31188, 0.681694, 0.630185, 0.000631292, 0.00183396
0.3, 31586, 2926, 1.24893, 0.921269, 0.327663, 0.00114737, 0.00305487
0.4, 84892, 3013, 1.2875, 1.16775, 0.11975, 0.00192654, 0.00855008
0.5, 90574, 3089, 1.17028, 1.16358, 0.00669706, 0.00199408, 0.00860121
0.6, 93781, 3178, 1.24218, 1.15869, 0.0834852, 0.0018445, 0.00885779
0.7, 98005, 3242, 0.962018, 1.15006, -0.188045, 0.00208071, 0.00921529
0.8, 99471, 3279, 1.10735, 1.14568, -0.0383348, 0.00198046, 0.00937554
0.9, 100724, 3351, 1.26131, 1.14198, 0.119324, 0.00176008, 0.00951429
1, 101766, 3352, 1.12977, 1.13904, -0.00926869, 0.00150713, 0.00955075
1.25, 101766, 3353, 1.182, 1.13904, 0.0429533, 0.00163442, 0.00963633
0.2, 10804, 3446, 1.2093, 0.465974, 0.743329, 0.000587958, 0.00110867
0.3, 19011, 3568, 1.28643, 0.664035, 0.622395, 0.000856417, 0.00190217
0.4, 38586, 3588, 1.19537, 0.957276, 0.238095, 0.000893833, 0.00362992
0.5, 52532, 3667, 1.08589, 1.07273, 0.0131562, 0.00136092, 0.00515592
0.6, 70297, 3699, 0.970574, 1.14564, -0.175061, 0.00145637, 0.00664629
0.7, 101766, 3700, 1.19939, 1.13904, 0.0603436, 0.00153542, 0.0097175
0.8, 101766, 3701, 1.07429, 1.13904, -0.0647508, 0.00151525, 0.00963487
0.9, 101766, 3702, 1.31412, 1.13904, 0.175076, 0.00148958, 0.00961892
1, 101766, 3703, 1.13655, 1.13904, -0.00249392, 0.00147779, 0.00961158
1.25, 101766, 3704, 1.08243, 1.13904, -0.0566092, 0.00148275, 0.00951304
0.2, 42021, 3778, 1.1505, 0.988078, 0.162423, 0.00112092, 0.00410329
0.3, 67324, 3967, 1.25339, 1.14228, 0.111111, 0.00203554, 0.00647275
0.4, 95918, 4061, 1.08906, 1.15439, -0.0653306, 0.00218471, 0.00907342
0.5, 98021, 4127, 1.07611, 1.15003, -0.0739216, 0.00196646, 0.00926133
0.6, 99513, 4157, 1.22875, 1.14566, 0.0830871, 0.001652, 0.00933175
0.7, 101766, 4158, 1.07699, 1.13904, -0.0620568, 0.00149917, 0.00955483
0.8, 101766, 4159, 1.05969, 1.13904, -0.0793478, 0.00148292, 0.00952896
0.9, 101766, 4160, 1.08552, 1.13904, -0.0535191, 0.00149337, 0.00950671
1, 101766, 4161, 1.17801, 1.13904, 0.038966, 0.00148458, 0.00976275
1.25, 101766, 4162, 1.19685, 1.13904, 0.0578054, 0.00161667, 0.009565
0.2, 8937, 4221, 1.06092, 0.400942, 0.659981, 0.000524042, 0.00100408
0.3, 28478, 4312, 1.05408, 0.821932, 0.232148, 0.00110554, 0.00294967
0.4, 67968, 4462, 1.25, 1.16346, 0.0865391, 0.00204046, 0.00657321
0.5, 84256, 4673, 1.11879, 1.18333, -0.0645405, 0.00259771, 0.00798458
0.6, 94139, 4871, 0.938594, 1.16365, -0.225061, 0.00237267, 0.009164
0.7, 101766, 4872, 1.06256, 1.13904, -0.0764815, 0.00148613, 0.009589
0.8, 101766, 4873, 1.03712, 1.13904, -0.101919, 0.00149083, 0.00953079
0.9, 101766, 4874, 1.06664, 1.13904, -0.0724064, 0.00148054, 0.00948992
1, 101766, 4875, 0.931502, 1.13904, -0.20754, 0.00151933, 0.00951317
1.25, 101766, 4876, 1.09614, 1.13904, -0.0429009, 0.00150558, 0.00958367
0.2, 31092, 4930, 1.24569, 0.873567, 0.372121, 0.000935417, 0.00304308
0.3, 51909, 4999, 1.32833, 1.07907, 0.249268, 0.00129946, 0.00503887
0.4, 80357, 5098, 1.20301, 1.16879, 0.0342227, 0.00177287, 0.00757067
0.5, 86441, 5109, 1.19478, 1.16711, 0.0276671, 0.00142733, 0.00808663
0.6, 90866, 5139, 1.15355, 1.16374, -0.0101845, 0.00151642, 0.00850208
0.7, 96211, 5150, 1.05885, 1.15439, -0.0955379, 0.00148396, 0.00905762
0.8, 98066, 5206, 1.28171, 1.15001, 0.131704, 0.00168754, 0.0092385
0.9, 99514, 5235, 1.18255, 1.14567, 0.0368751, 0.00160471, 0.00936475
1, 100724, 5307, 1.08974, 1.14198, -0.0522366, 0.00185167, 0.00941954
1.25, 101766, 5308, 1.0086, 1.13904, -0.130441, 0.00162112, 0.00950242
