"1, 12018,1.48132, 0.905424, 0.575901, 0.464739, 0.00179025"
"5, 48002,1.7858, 1.69903, 0.0867705, 0.712922, 0.00539892"
"7, 48526,1.64838, 1.70167, -0.053292, 0.607761, 0.00539083"
"9, 48574,1.73895, 1.70246, 0.0364896, 0.581439, 0.00694875"
"11, 48593,1.69941, 1.70275, -0.00334034, 0.568942, 0.00562013"
"13, 48596,1.70229, 1.70281, -0.000517672, 0.556639, 0.00541321"
"15, 48842,1.77386, 1.70277, 0.0710821, 0.573858, 0.00542908"
"17, 48842,1.70125, 1.70277, -0.0015247, 0.558912, 0.00538617"
"19, 48842,1.74225, 1.70277, 0.039478, 0.560436, 0.00614596"
"21, 48842,1.70163, 1.70277, -0.00114789, 0.553027, 0.00587533"
